time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,u1,u2,u3,u4,u5,u6,q1_cmd,q2_cmd,q3_cmd,q4_cmd,q5_cmd,q6_cmd,track_err,dt,dq
0.0,-89.56,0.35,-0.08,0.35,0.26,0.26,10.0,0.0,0.0,0.0,0.0,0.0,6.28319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.44,,
0.0693,-89.56,0.35,-0.08,0.35,0.26,0.26,10.0,0.0,0.0,0.0,0.0,0.0,6.28319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-89.2919,0.0,0.0,0.0,0.0,0.0,0.35,0.0693,0.0
0.1345,-89.56,0.35,-0.08,0.35,0.26,0.26,10.0,0.0,0.0,0.0,0.0,0.0,6.28319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-88.5979,0.0,0.0,0.0,0.0,0.0,0.962,0.0652,0.0
0.1997,-89.56,0.35,-0.08,0.35,0.26,0.26,10.0,0.0,0.0,0.0,0.0,0.0,6.28319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-87.8778,0.0,0.0,0.0,0.0,0.0,1.682,0.0652,0.0
0.2649,-89.38,0.35,-0.08,0.35,0.26,0.26,10.12503,0.0,0.0,0.0,0.0,0.0,6.28182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-87.1319,0.0,0.0,0.0,0.0,0.0,2.248,0.0652,0.18
0.3301,-88.76,0.35,-0.08,0.35,0.26,0.26,10.53399,0.0,0.0,0.0,0.0,0.0,6.25825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-86.3606,0.0,0.0,0.0,0.0,0.0,2.399,0.0652,0.62
0.3992,-87.8,0.35,0.0,0.35,0.26,0.26,10.96466,0.0,0.0,0.0,0.0,0.0,6.20145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-85.5147,0.0,0.0,0.0,0.0,0.0,2.285,0.0691,0.96
0.4642,-87.45,0.35,-0.08,0.35,0.26,0.26,11.36521,0.0,0.0,0.0,0.0,0.0,6.11838,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-84.6936,0.0,0.0,0.0,0.0,0.0,2.756,0.065,0.35
0.5294,-86.83,0.35,-0.08,0.35,0.26,0.26,11.76064,0.0,0.0,0.0,0.0,0.0,6.00658,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-83.8476,0.0,0.0,0.0,0.0,0.0,2.982,0.0652,0.62
0.5947,-86.13,0.35,-0.08,0.35,0.26,0.26,12.14845,0.0,0.0,0.0,0.0,0.0,5.86657,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-82.9777,0.0,0.0,0.0,0.0,0.0,3.152,0.0653,0.7
0.6597,-84.99,0.35,-0.08,0.35,0.26,0.26,12.52451,0.0,0.0,0.0,0.0,0.0,5.69996,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,-82.0887,0.0,0.0,0.0,0.0,0.0,2.901,0.065,1.14
0.7293,-84.19,0.35,-0.08,0.35,0.26,0.26,12.91417,0.0,0.0,0.0,0.0,0.0,5.49231,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-81.116,0.0,0.0,0.0,0.0,0.0,3.074,0.0696,0.8
0.7944,-83.67,0.35,-0.08,0.35,0.26,0.26,13.26467,0.0,0.0,0.0,0.0,0.0,5.27167,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-80.1858,0.0,0.0,0.0,0.0,0.0,3.484,0.0651,0.52
0.8594,-82.88,0.35,0.0,0.35,0.26,0.26,13.59951,0.0,0.0,0.0,0.0,0.0,5.02694,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-79.2376,0.0,0.0,0.0,0.0,0.0,3.642,0.065,0.79
0.9245,-81.91,0.35,0.08,0.35,0.26,0.26,13.91814,0.0,0.0,0.0,0.0,0.0,4.75849,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-78.273,0.0,0.0,0.0,0.0,0.0,3.637,0.0651,0.97
0.9896,-80.59,0.35,0.17,0.35,0.26,0.26,14.21858,0.0,0.0,0.0,0.0,0.0,4.46794,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,-77.2934,0.0,0.0,0.0,0.0,0.0,3.297,0.0651,1.32
1.0593,-79.54,0.35,0.08,0.35,0.26,0.26,14.51849,0.0,0.0,0.0,0.0,0.0,4.13388,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-76.2288,0.0,0.0,0.0,0.0,0.0,3.311,0.0697,1.05
1.1245,-78.92,0.35,-0.08,0.26,0.26,0.26,14.77728,0.0,0.0,0.0,0.0,0.0,3.80143,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-75.221,0.0,0.0,0.0,0.0,0.0,3.699,0.0652,0.62
1.1897,-78.04,0.35,-0.17,0.26,0.26,0.26,15.01381,0.0,0.0,0.0,0.0,0.0,3.45126,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-74.203,0.0,0.0,0.0,0.0,0.0,3.837,0.0652,0.88
1.2548,-77.08,0.35,0.0,0.26,0.26,0.26,15.22667,0.0,0.0,0.0,0.0,0.0,3.08559,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,-73.1772,0.0,0.0,0.0,0.0,0.0,3.903,0.0651,0.96
1.32,-75.49,0.35,-0.08,0.26,0.26,0.26,15.41551,0.0,0.0,0.0,0.0,0.0,2.70498,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,-72.1445,0.0,0.0,0.0,0.0,0.0,3.346,0.0652,1.59
1.3892,-74.53,0.35,-0.17,0.26,0.26,0.26,15.58832,0.0,0.0,0.0,0.0,0.0,2.28728,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-71.0422,0.0,0.0,0.0,0.0,0.0,3.488,0.0692,0.96
1.4544,-73.91,0.35,-0.17,0.26,0.26,0.26,15.72431,0.0,0.0,0.0,0.0,0.0,1.8827,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-70.0006,0.0,0.0,0.0,0.0,0.0,3.909,0.0652,0.62
1.5196,-72.94,0.35,0.0,0.26,0.26,0.26,15.83363,0.0,0.0,0.0,0.0,0.0,1.46934,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-68.9576,0.0,0.0,0.0,0.0,0.0,3.982,0.0652,0.97
1.5846,-71.98,0.35,0.0,0.26,0.26,0.26,15.91556,0.0,0.0,0.0,0.0,0.0,1.05043,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-67.9172,0.0,0.0,0.0,0.0,0.0,4.063,0.065,0.96
1.6498,-70.31,0.35,0.0,0.26,0.26,0.26,15.97021,0.0,0.0,0.0,0.0,0.0,0.62535,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,-66.8772,0.0,0.0,0.0,0.0,0.0,3.433,0.0652,1.67
1.7192,-69.25,0.35,-0.17,0.26,0.26,0.26,15.99781,0.0,0.0,0.0,0.0,0.0,0.16974,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-65.774,0.0,0.0,0.0,0.0,0.0,3.476,0.0694,1.06
1.7843,-68.55,0.35,-0.17,0.26,0.26,0.26,15.99492,0.0,0.0,0.0,0.0,0.0,-0.25851,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-64.7466,0.0,0.0,0.0,0.0,0.0,3.803,0.0651,0.7
1.8495,-67.67,0.35,-0.08,0.26,0.26,0.26,15.96411,0.0,0.0,0.0,0.0,0.0,-0.68621,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-63.725,0.0,0.0,0.0,0.0,0.0,3.945,0.0652,0.88
1.9146,-66.62,0.35,0.0,0.26,0.26,0.26,15.90562,0.0,0.0,0.0,0.0,0.0,-1.11007,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-62.7149,0.0,0.0,0.0,0.0,0.0,3.905,0.0651,1.05
1.9797,-65.03,0.35,-0.17,0.26,0.26,0.26,15.81969,0.0,0.0,0.0,0.0,0.0,-1.52876,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,-61.7143,0.0,0.0,0.0,0.0,0.0,3.316,0.0651,1.59
2.0495,-63.98,0.35,-0.17,0.17,0.26,0.26,15.69754,0.0,0.0,0.0,0.0,0.0,-1.96975,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-60.6581,0.0,0.0,0.0,0.0,0.0,3.322,0.0698,1.05
2.1146,-63.36,0.35,-0.17,0.17,0.26,0.26,15.55617,0.0,0.0,0.0,0.0,0.0,-2.37161,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-59.6855,0.0,0.0,0.0,0.0,0.0,3.675,0.0651,0.62
2.1797,-62.57,0.35,-0.17,0.17,0.26,0.26,15.38899,0.0,0.0,0.0,0.0,0.0,-2.76245,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-58.7306,0.0,0.0,0.0,0.0,0.0,3.839,0.0651,0.79
2.2449,-61.52,0.35,-0.08,0.17,0.26,0.26,15.19647,0.0,0.0,0.0,0.0,0.0,-3.14102,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-57.7916,0.0,0.0,0.0,0.0,0.0,3.728,0.0652,1.05
2.31,-60.02,0.35,-0.17,0.17,0.26,0.26,14.98007,0.0,0.0,0.0,0.0,0.0,-3.50442,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,-56.8724,0.0,0.0,0.0,0.0,0.0,3.148,0.0651,1.5
2.3793,-59.06,0.35,-0.17,0.17,0.26,0.26,14.72432,0.0,0.0,0.0,0.0,0.0,-3.87333,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-55.9166,0.0,0.0,0.0,0.0,0.0,3.143,0.0693,0.96
2.4443,-58.44,0.35,-0.17,0.17,0.26,0.26,14.46181,0.0,0.0,0.0,0.0,0.0,-4.20085,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-55.0403,0.0,0.0,0.0,0.0,0.0,3.4,0.065,0.62
2.5095,-57.65,0.35,-0.17,0.17,0.26,0.26,14.17773,0.0,0.0,0.0,0.0,0.0,-4.50983,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-54.1848,0.0,0.0,0.0,0.0,0.0,3.465,0.0652,0.79
2.5747,-56.77,0.35,-0.17,0.17,0.26,0.26,13.87419,0.0,0.0,0.0,0.0,0.0,-4.7978,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-53.3523,0.0,0.0,0.0,0.0,0.0,3.418,0.0652,0.88
2.6399,-55.37,0.35,-0.17,0.17,0.35,0.26,13.55259,0.0,0.0,0.0,0.0,0.0,-5.06341,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,-52.5441,0.0,0.0,0.0,0.0,0.0,2.826,0.0652,1.4
2.7092,-54.49,0.35,-0.17,0.17,0.35,0.26,13.19265,0.0,0.0,0.0,0.0,0.0,-5.31982,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-51.713,0.0,0.0,0.0,0.0,0.0,2.777,0.0693,0.88
2.7742,-54.05,0.26,-0.17,0.17,0.35,0.26,12.83973,0.0,0.0,0.0,0.0,0.0,-5.5349,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-50.958,0.0,0.0,0.0,0.0,0.0,3.092,0.065,0.44
2.8393,-53.26,0.26,-0.17,0.17,0.35,0.26,12.47309,0.0,0.0,0.0,0.0,0.0,-5.72462,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-50.2289,0.0,0.0,0.0,0.0,0.0,3.031,0.0651,0.79
2.9044,-52.47,0.26,-0.17,0.17,0.35,0.26,12.09497,0.0,0.0,0.0,0.0,0.0,-5.88774,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-49.5259,0.0,0.0,0.0,0.0,0.0,2.944,0.0651,0.79
2.9694,-51.32,0.26,-0.17,0.17,0.35,0.26,11.70771,0.0,0.0,0.0,0.0,0.0,-6.02332,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-48.8494,0.0,0.0,0.0,0.0,0.0,2.471,0.065,1.15
3.0394,-50.53,0.26,-0.17,0.17,0.35,0.26,11.28187,0.0,0.0,0.0,0.0,0.0,-6.13812,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-48.1516,0.0,0.0,0.0,0.0,0.0,2.378,0.07,0.79
3.1046,-50.09,0.26,-0.17,0.17,0.35,0.26,10.87898,0.0,0.0,0.0,0.0,0.0,-6.2154,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-47.5294,0.0,0.0,0.0,0.0,0.0,2.561,0.0652,0.44
3.1697,-49.48,0.26,-0.17,0.17,0.35,0.26,10.47263,0.0,0.0,0.0,0.0,0.0,-6.26366,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-46.9338,0.0,0.0,0.0,0.0,0.0,2.546,0.0651,0.61
3.2349,-48.77,0.26,-0.17,0.17,0.35,0.26,10.06346,0.0,0.0,0.0,0.0,0.0,-6.28283,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-46.3645,0.0,0.0,0.0,0.0,0.0,2.406,0.0652,0.71
3.3,-47.81,0.26,-0.17,0.17,0.35,0.26,9.65462,0.0,0.0,0.0,0.0,0.0,-6.27277,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-45.821,0.0,0.0,0.0,0.0,0.0,1.989,0.0651,0.96
3.3694,-47.28,0.26,-0.17,0.17,0.35,0.26,9.22058,0.0,0.0,0.0,0.0,0.0,-6.22995,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-45.27,0.0,0.0,0.0,0.0,0.0,2.01,0.0694,0.53
3.4346,-46.93,0.26,-0.17,0.17,0.35,0.26,8.81652,0.0,0.0,0.0,0.0,0.0,-6.15975,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-44.7782,0.0,0.0,0.0,0.0,0.0,2.152,0.0652,0.35
3.4997,-46.4,0.17,-0.17,0.17,0.35,0.26,8.41858,0.0,0.0,0.0,0.0,0.0,-6.06101,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-44.3104,0.0,0.0,0.0,0.0,0.0,2.09,0.0651,0.53
3.5649,-45.87,0.17,-0.17,0.17,0.35,0.26,8.02739,0.0,0.0,0.0,0.0,0.0,-5.93391,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-43.8655,0.0,0.0,0.0,0.0,0.0,2.005,0.0652,0.53
3.6301,-45.08,0.17,-0.17,0.17,0.35,0.26,7.6454,0.0,0.0,0.0,0.0,0.0,-5.77915,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-43.4425,0.0,0.0,0.0,0.0,0.0,1.638,0.0652,0.79
3.6994,-44.64,0.17,-0.17,0.17,0.35,0.26,7.25145,0.0,0.0,0.0,0.0,0.0,-5.58516,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-43.0158,0.0,0.0,0.0,0.0,0.0,1.624,0.0693,0.44
3.7645,-44.38,0.17,-0.17,0.17,0.35,0.26,6.89453,0.0,0.0,0.0,0.0,0.0,-5.37612,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-42.6359,0.0,0.0,0.0,0.0,0.0,1.744,0.0651,0.26
3.8297,-44.03,0.17,-0.17,0.17,0.35,0.26,6.55151,0.0,0.0,0.0,0.0,0.0,-5.14172,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-42.2739,0.0,0.0,0.0,0.0,0.0,1.756,0.0652,0.35
3.8948,-43.59,0.17,-0.17,0.17,0.35,0.26,6.22505,0.0,0.0,0.0,0.0,0.0,-4.88378,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-41.9292,0.0,0.0,0.0,0.0,0.0,1.661,0.0651,0.44
3.96,-43.06,0.17,-0.17,0.17,0.35,0.26,5.91567,0.0,0.0,0.0,0.0,0.0,-4.6027,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-41.6005,0.0,0.0,0.0,0.0,0.0,1.46,0.0652,0.53
4.0296,-42.71,0.17,-0.17,0.17,0.35,0.26,5.60645,0.0,0.0,0.0,0.0,0.0,-4.27902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-41.2647,0.0,0.0,0.0,0.0,0.0,1.445,0.0696,0.35
4.0948,-42.45,0.17,-0.17,0.17,0.35,0.26,5.33792,0.0,0.0,0.0,0.0,0.0,-3.95516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-40.9634,0.0,0.0,0.0,0.0,0.0,1.487,0.0652,0.26
4.16,-42.09,0.17,-0.17,0.17,0.35,0.26,5.0911,0.0,0.0,0.0,0.0,0.0,-3.61286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-40.6731,0.0,0.0,0.0,0.0,0.0,1.417,0.0652,0.36
4.2252,-41.74,0.17,-0.17,0.17,0.35,0.26,4.86716,0.0,0.0,0.0,0.0,0.0,-3.25373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-40.3922,0.0,0.0,0.0,0.0,0.0,1.348,0.0652,0.35
4.2904,-41.3,0.17,-0.17,0.17,0.35,0.26,4.66714,0.0,0.0,0.0,0.0,0.0,-2.87944,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-40.1189,0.0,0.0,0.0,0.0,0.0,1.181,0.0652,0.44
4.3597,-41.04,0.17,-0.17,0.17,0.35,0.26,4.48181,0.0,0.0,0.0,0.0,0.0,-2.46694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-39.8345,0.0,0.0,0.0,0.0,0.0,1.205,0.0693,0.26
4.4249,-40.86,0.17,-0.17,0.17,0.35,0.26,4.33395,0.0,0.0,0.0,0.0,0.0,-2.06695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-39.5712,0.0,0.0,0.0,0.0,0.0,1.289,0.0652,0.18
4.49,-40.6,0.17,-0.17,0.17,0.35,0.26,4.21266,0.0,0.0,0.0,0.0,0.0,-1.65796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-39.3104,0.0,0.0,0.0,0.0,0.0,1.29,0.0651,0.26
4.5551,-40.34,0.17,-0.17,0.17,0.35,0.26,4.11825,0.0,0.0,0.0,0.0,0.0,-1.24127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-39.05,0.0,0.0,0.0,0.0,0.0,1.29,0.0651,0.26
4.6201,-39.99,0.17,-0.17,0.17,0.35,0.26,4.05125,0.0,0.0,0.0,0.0,0.0,-0.81947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-38.788,0.0,0.0,0.0,0.0,0.0,1.202,0.065,0.35
4.6894,-39.72,0.17,-0.17,0.17,0.35,0.26,4.01017,0.0,0.0,0.0,0.0,0.0,-0.36563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-38.5055,0.0,0.0,0.0,0.0,0.0,1.214,0.0693,0.27
4.7545,-39.46,0.17,-0.17,0.17,0.35,0.26,4.0003,0.0,0.0,0.0,0.0,0.0,0.06251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-38.2344,0.0,0.0,0.0,0.0,0.0,1.226,0.0651,0.26
4.8196,-39.28,0.17,-0.17,0.17,0.35,0.26,4.0183,0.0,0.0,0.0,0.0,0.0,0.49035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-37.9564,0.0,0.0,0.0,0.0,0.0,1.324,0.0651,0.18
4.8847,-39.02,0.17,-0.17,0.17,0.35,0.26,4.06409,0.0,0.0,0.0,0.0,0.0,0.91591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-37.6695,0.0,0.0,0.0,0.0,0.0,1.351,0.0651,0.26
4.9499,-38.58,0.17,-0.17,0.17,0.35,0.26,4.13759,0.0,0.0,0.0,0.0,0.0,1.33787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-37.372,0.0,0.0,0.0,0.0,0.0,1.208,0.0652,0.44
5.0196,-38.32,0.17,-0.17,0.17,0.35,0.26,4.24637,0.0,0.0,0.0,0.0,0.0,1.782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-37.0405,0.0,0.0,0.0,0.0,0.0,1.28,0.0697,0.26
5.0847,-38.14,0.17,-0.17,0.17,0.35,0.26,4.37565,0.0,0.0,0.0,0.0,0.0,2.18829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-36.7166,0.0,0.0,0.0,0.0,0.0,1.423,0.0651,0.18
5.1498,-37.88,0.17,-0.17,0.17,0.35,0.26,4.53106,0.0,0.0,0.0,0.0,0.0,2.58442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-36.3771,0.0,0.0,0.0,0.0,0.0,1.503,0.0651,0.26
5.215,-37.52,0.17,-0.17,0.17,0.35,0.26,4.71218,0.0,0.0,0.0,0.0,0.0,2.96912,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-36.0209,0.0,0.0,0.0,0.0,0.0,1.499,0.0652,0.36
5.28,-37.08,0.17,-0.17,0.17,0.35,0.26,4.91727,0.0,0.0,0.0,0.0,0.0,3.33888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-35.6469,0.0,0.0,0.0,0.0,0.0,1.433,0.065,0.44
5.3495,-36.73,0.17,-0.17,0.17,0.35,0.26,5.16257,0.0,0.0,0.0,0.0,0.0,3.71708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-35.2261,0.0,0.0,0.0,0.0,0.0,1.504,0.0695,0.35
5.4147,-36.47,0.17,-0.17,0.17,0.35,0.26,5.41601,0.0,0.0,0.0,0.0,0.0,4.05402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-34.8103,0.0,0.0,0.0,0.0,0.0,1.66,0.0652,0.26
5.4797,-36.21,0.17,-0.17,0.17,0.35,0.26,5.68993,0.0,0.0,0.0,0.0,0.0,4.37113,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-34.3731,0.0,0.0,0.0,0.0,0.0,1.837,0.065,0.26
5.5448,-35.77,0.17,-0.17,0.17,0.35,0.26,5.98428,0.0,0.0,0.0,0.0,0.0,4.66844,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-33.9133,0.0,0.0,0.0,0.0,0.0,1.857,0.0651,0.44
5.6099,-35.15,0.17,-0.17,0.17,0.35,0.26,6.29729,0.0,0.0,0.0,0.0,0.0,4.94405,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-33.4297,0.0,0.0,0.0,0.0,0.0,1.72,0.0651,0.62
5.6797,-34.71,0.17,-0.17,0.17,0.35,0.26,6.65196,0.0,0.0,0.0,0.0,0.0,5.21402,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-32.8835,0.0,0.0,0.0,0.0,0.0,1.826,0.0698,0.44
5.7448,-34.45,0.17,-0.17,0.17,0.35,0.26,6.99891,0.0,0.0,0.0,0.0,0.0,5.44074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-32.3487,0.0,0.0,0.0,0.0,0.0,2.101,0.0651,0.26
5.8099,-34.01,0.17,-0.17,0.17,0.35,0.26,7.3598,0.0,0.0,0.0,0.0,0.0,5.64218,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-31.7882,0.0,0.0,0.0,0.0,0.0,2.222,0.0651,0.44
5.8749,-33.48,0.17,-0.17,0.17,0.35,0.26,7.73237,0.0,0.0,0.0,0.0,0.0,5.81717,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-31.2021,0.0,0.0,0.0,0.0,0.0,2.278,0.065,0.53
5.94,-32.69,0.17,-0.17,0.17,0.35,0.26,8.11605,0.0,0.0,0.0,0.0,0.0,5.96542,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,-30.5891,0.0,0.0,0.0,0.0,0.0,2.101,0.0651,0.79
6.0097,-32.08,0.17,-0.17,0.17,0.35,0.26,8.53648,0.0,0.0,0.0,0.0,0.0,6.0934,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-29.9028,0.0,0.0,0.0,0.0,0.0,2.177,0.0697,0.61
6.0748,-31.72,0.17,-0.17,0.17,0.35,0.26,8.93625,0.0,0.0,0.0,0.0,0.0,6.18365,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,-29.2349,0.0,0.0,0.0,0.0,0.0,2.485,0.0651,0.36
6.1399,-31.2,0.17,-0.17,0.17,0.35,0.26,9.34097,0.0,0.0,0.0,0.0,0.0,6.24517,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-28.5395,0.0,0.0,0.0,0.0,0.0,2.661,0.0651,0.52
6.2051,-30.58,0.17,-0.17,0.17,0.35,0.26,9.74937,0.0,0.0,0.0,0.0,0.0,6.2777,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-27.8173,0.0,0.0,0.0,0.0,0.0,2.763,0.0652,0.62
6.2703,-29.53,0.17,-0.17,0.17,0.35,0.26,10.15895,0.0,0.0,0.0,0.0,0.0,6.28098,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,-27.0693,0.0,0.0,0.0,0.0,0.0,2.461,0.0652,1.05
