time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,u1,u2,u3,u4,u5,u6,q1_cmd,q2_cmd,q3_cmd,q4_cmd,q5_cmd,q6_cmd,track_err,dt,dq
6.2044,0.43,-0.79,-82.96,-0.43,0.35,0.26,0.0,0.0,8.04222,0.0,0.0,0.0,0.0,0.0,-7.53953,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,-80.4094,0.0,0.0,0.0,2.551,0.0652,0.71
6.2696,0.35,-0.79,-82.35,-0.43,0.35,0.26,0.0,0.0,7.55128,0.0,0.0,0.0,0.0,0.0,-7.5068,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,-80.0016,0.0,0.0,0.0,2.348,0.0652,0.61
6.3389,0.43,-0.79,-81.73,-0.43,0.35,0.26,0.0,0.0,7.03474,0.0,0.0,0.0,0.0,0.0,-7.3858,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-79.6004,0.0,0.0,0.0,2.13,0.0693,0.62
6.4041,0.35,-0.79,-81.47,-0.43,0.35,0.26,0.0,0.0,6.55909,0.0,0.0,0.0,0.0,0.0,-7.19208,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-79.2511,0.0,0.0,0.0,2.219,0.0652,0.26
6.4692,0.35,-0.79,-81.21,-0.43,0.35,0.26,0.0,0.0,6.09923,0.0,0.0,0.0,0.0,0.0,-6.92346,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-78.9277,0.0,0.0,0.0,2.282,0.0651,0.26
6.5344,0.35,-0.79,-80.77,-0.43,0.35,0.26,0.0,0.0,5.65857,0.0,0.0,0.0,0.0,0.0,-6.58193,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-78.628,0.0,0.0,0.0,2.142,0.0652,0.44
6.5996,0.35,-0.79,-80.33,-0.43,0.35,0.26,0.0,0.0,5.24244,0.0,0.0,0.0,0.0,0.0,-6.17143,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-78.3496,0.0,0.0,0.0,1.98,0.0652,0.44
6.6689,0.35,-0.79,-79.98,-0.43,0.35,0.26,0.0,0.0,4.83193,0.0,0.0,0.0,0.0,0.0,-5.66431,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-78.0745,0.0,0.0,0.0,1.905,0.0693,0.35
6.7341,0.35,-0.79,-79.8,-0.43,0.35,0.26,0.0,0.0,4.47986,0.0,0.0,0.0,0.0,0.0,-5.12586,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-77.832,0.0,0.0,0.0,1.968,0.0652,0.18
6.7993,0.43,-0.79,-79.54,-0.43,0.35,0.26,0.0,0.0,4.16468,0.0,0.0,0.0,0.0,0.0,-4.53369,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,-77.6025,0.0,0.0,0.0,1.938,0.0652,0.26
6.8645,0.35,-0.79,-79.36,-0.43,0.35,0.26,0.0,0.0,3.8897,0.0,0.0,0.0,0.0,0.0,-3.89401,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-77.3829,0.0,0.0,0.0,1.977,0.0652,0.18
6.9296,0.35,-0.79,-78.83,-0.43,0.35,0.26,0.0,0.0,3.65812,0.0,0.0,0.0,0.0,0.0,-3.21459,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-77.1702,0.0,0.0,0.0,1.66,0.0651,0.53
6.9989,0.35,-0.79,-78.66,-0.43,0.35,0.26,0.0,0.0,3.46148,0.0,0.0,0.0,0.0,0.0,-2.4546,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-76.9479,0.0,0.0,0.0,1.712,0.0693,0.17
7.064,0.35,-0.79,-78.57,-0.43,0.35,0.26,0.0,0.0,3.32568,0.0,0.0,0.0,0.0,0.0,-1.71404,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-76.7388,0.0,0.0,0.0,1.831,0.0651,0.09
7.1292,0.35,-0.79,-78.48,-0.43,0.35,0.26,0.0,0.0,3.23861,0.0,0.0,0.0,0.0,0.0,-0.95439,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-76.5264,0.0,0.0,0.0,1.954,0.0652,0.09
7.1944,0.43,-0.79,-78.22,-0.43,0.35,0.26,0.0,0.0,3.20144,0.0,0.0,0.0,0.0,0.0,-0.18474,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-76.3076,0.0,0.0,0.0,1.912,0.0652,0.26
7.2596,0.35,-0.79,-77.87,-0.43,0.35,0.26,0.0,0.0,3.21456,0.0,0.0,0.0,0.0,0.0,0.58684,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-76.0792,0.0,0.0,0.0,1.791,0.0652,0.35
7.3289,0.35,-0.79,-77.6,-0.43,0.35,0.26,0.0,0.0,3.28347,0.0,0.0,0.0,0.0,0.0,1.40002,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-75.8226,0.0,0.0,0.0,1.777,0.0693,0.27
7.394,0.43,-0.79,-77.6,-0.43,0.35,0.26,0.0,0.0,3.3991,0.0,0.0,0.0,0.0,0.0,2.14899,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,-75.5648,0.0,0.0,0.0,2.035,0.0651,0.0
7.4591,0.35,-0.79,-77.34,-0.43,0.35,0.26,0.0,0.0,3.56279,0.0,0.0,0.0,0.0,0.0,2.87551,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-75.2889,0.0,0.0,0.0,2.051,0.0651,0.26
7.5243,0.35,-0.79,-76.99,-0.43,0.35,0.26,0.0,0.0,3.77319,0.0,0.0,0.0,0.0,0.0,3.57303,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-74.9914,0.0,0.0,0.0,1.999,0.0652,0.35
7.5895,0.43,-0.79,-76.55,-0.43,0.35,0.26,0.0,0.0,4.0279,0.0,0.0,0.0,0.0,0.0,4.23311,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-74.6705,0.0,0.0,0.0,1.88,0.0652,0.44
7.6588,0.35,-0.79,-76.37,-0.43,0.35,0.26,0.0,0.0,4.34418,0.0,0.0,0.0,0.0,0.0,4.88591,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-74.3014,0.0,0.0,0.0,2.069,0.0693,0.18
7.7239,0.35,-0.79,-76.2,-0.43,0.35,0.26,0.0,0.0,4.6808,0.0,0.0,0.0,0.0,0.0,5.44659,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-73.9256,0.0,0.0,0.0,2.274,0.0651,0.17
7.7891,0.35,-0.79,-75.93,-0.43,0.35,0.26,0.0,0.0,5.05269,0.0,0.0,0.0,0.0,0.0,5.95109,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-73.5208,0.0,0.0,0.0,2.409,0.0652,0.27
7.8543,0.43,-0.79,-75.49,-0.43,0.35,0.26,0.0,0.0,5.45546,0.0,0.0,0.0,0.0,0.0,6.39323,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-73.0856,0.0,0.0,0.0,2.404,0.0652,0.44
7.9195,0.35,-0.79,-74.97,-0.43,0.35,0.26,0.0,0.0,5.88491,0.0,0.0,0.0,0.0,0.0,6.76836,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-72.6199,0.0,0.0,0.0,2.35,0.0652,0.52
7.9889,0.43,-0.79,-74.44,-0.43,0.35,0.26,0.0,0.0,6.36626,0.0,0.0,0.0,0.0,0.0,7.08965,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-72.0885,0.0,0.0,0.0,2.351,0.0694,0.53
8.0541,0.35,-0.79,-74.26,-0.43,0.35,0.26,0.0,0.0,6.83626,0.0,0.0,0.0,0.0,0.0,7.31487,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-71.5564,0.0,0.0,0.0,2.704,0.0652,0.18
8.1193,0.43,-0.79,-73.91,-0.43,0.35,0.26,0.0,0.0,7.31845,0.0,0.0,0.0,0.0,0.0,7.46343,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-70.9924,0.0,0.0,0.0,2.918,0.0652,0.35
8.1845,0.35,-0.79,-73.3,-0.43,0.35,0.26,0.0,0.0,7.80779,0.0,0.0,0.0,0.0,0.0,7.53377,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-70.3968,0.0,0.0,0.0,2.903,0.0652,0.61
8.2497,0.43,-0.79,-72.42,-0.43,0.35,0.26,0.0,0.0,8.29914,0.0,0.0,0.0,0.0,0.0,7.52517,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-69.7701,0.0,0.0,0.0,2.65,0.0652,0.88
8.319,0.35,-0.79,-71.8,-0.43,0.35,0.26,0.0,0.0,8.81783,0.0,0.0,0.0,0.0,0.0,7.42958,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-69.0728,0.0,0.0,0.0,2.727,0.0693,0.62
8.3841,0.35,-0.79,-71.45,-0.43,0.35,0.26,0.0,0.0,9.29638,0.0,0.0,0.0,0.0,0.0,7.25963,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-68.3872,0.0,0.0,0.0,3.063,0.0651,0.35
8.4494,0.35,-0.79,-71.01,-0.43,0.35,0.26,0.0,0.0,9.76279,0.0,0.0,0.0,0.0,0.0,7.01296,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-67.6746,0.0,0.0,0.0,3.335,0.0653,0.44
8.5146,0.35,-0.79,-70.13,-0.43,0.35,0.26,0.0,0.0,10.21,0.0,0.0,0.0,0.0,0.0,6.69312,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-66.9383,0.0,0.0,0.0,3.192,0.0652,0.88
8.5798,0.35,-0.79,-69.25,-0.43,0.35,0.26,0.0,0.0,10.63405,0.0,0.0,0.0,0.0,0.0,6.30314,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,-66.1796,0.0,0.0,0.0,3.07,0.0652,0.88
8.6489,0.35,-0.79,-68.37,-0.43,0.35,0.26,0.0,0.0,11.05324,0.0,0.0,0.0,0.0,0.0,5.81783,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-65.3543,0.0,0.0,0.0,3.016,0.0691,0.88
8.714,0.35,-0.79,-68.11,-0.43,0.35,0.26,0.0,0.0,11.41537,0.0,0.0,0.0,0.0,0.0,5.29786,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-64.5599,0.0,0.0,0.0,3.55,0.0651,0.26
8.7792,0.43,-0.79,-67.41,-0.43,0.35,0.26,0.0,0.0,11.74229,0.0,0.0,0.0,0.0,0.0,4.72161,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-63.7494,0.0,0.0,0.0,3.661,0.0652,0.7
8.8444,0.35,-0.79,-66.53,-0.43,0.35,0.26,0.0,0.0,12.02999,0.0,0.0,0.0,0.0,0.0,4.09588,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,-62.9285,0.0,0.0,0.0,3.602,0.0652,0.88
8.9095,0.43,-0.79,-65.3,-0.43,0.35,0.26,0.0,0.0,12.27512,0.0,0.0,0.0,0.0,0.0,3.42828,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-62.1006,0.0,0.0,0.0,3.199,0.0651,1.23
8.9789,0.35,-0.79,-64.51,-0.43,0.35,0.26,0.0,0.0,12.48719,0.0,0.0,0.0,0.0,0.0,2.67732,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-61.214,0.0,0.0,0.0,3.296,0.0694,0.79
9.0441,0.35,-0.79,-64.07,-0.43,0.35,0.26,0.0,0.0,12.63794,0.0,0.0,0.0,0.0,0.0,1.94268,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,-60.3796,0.0,0.0,0.0,3.69,0.0652,0.44
9.1093,0.35,-0.79,-63.36,-0.43,0.35,0.26,0.0,0.0,12.74008,0.0,0.0,0.0,0.0,0.0,1.18768,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-59.5476,0.0,0.0,0.0,3.812,0.0652,0.71
9.1745,0.35,-0.79,-62.31,-0.43,0.35,0.26,0.0,0.0,12.79254,0.0,0.0,0.0,0.0,0.0,0.42023,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-58.7212,0.0,0.0,0.0,3.589,0.0652,1.05
9.2397,0.35,-0.79,-60.99,-0.43,0.35,0.26,0.0,0.0,12.79478,0.0,0.0,0.0,0.0,0.0,-0.35163,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,-57.9031,0.0,0.0,0.0,3.087,0.0652,1.32
9.3088,0.35,-0.79,-60.2,-0.43,0.35,0.26,0.0,0.0,12.74231,0.0,0.0,0.0,0.0,0.0,-1.16545,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-57.0485,0.0,0.0,0.0,3.152,0.0691,0.79
9.374,0.35,-0.79,-59.76,-0.43,0.35,0.26,0.0,0.0,12.64161,0.0,0.0,0.0,0.0,0.0,-1.92093,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,-56.2579,0.0,0.0,0.0,3.502,0.0652,0.44
9.4392,0.43,-0.79,-59.06,-0.43,0.35,0.26,0.0,0.0,12.49226,0.0,0.0,0.0,0.0,0.0,-2.65627,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-55.4853,0.0,0.0,0.0,3.575,0.0652,0.7
9.5044,0.35,-0.79,-58.18,-0.43,0.35,0.26,0.0,0.0,12.29583,0.0,0.0,0.0,0.0,0.0,-3.36378,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-54.7331,0.0,0.0,0.0,3.447,0.0652,0.88
9.5696,0.43,-0.79,-57.04,-0.43,0.35,0.26,0.0,0.0,12.05439,0.0,0.0,0.0,0.0,0.0,-4.03604,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,-54.0035,0.0,0.0,0.0,3.037,0.0652,1.14
9.639,0.35,-0.79,-56.16,-0.43,0.35,0.26,0.0,0.0,11.75078,0.0,0.0,0.0,0.0,0.0,-4.70497,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-53.2549,0.0,0.0,0.0,2.905,0.0694,0.88
9.7041,0.35,-0.79,-55.72,-0.43,0.35,0.26,0.0,0.0,11.42542,0.0,0.0,0.0,0.0,0.0,-5.28182,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-52.5794,0.0,0.0,0.0,3.141,0.0651,0.44
9.7693,0.35,-0.79,-55.19,-0.43,0.35,0.26,0.0,0.0,11.0637,0.0,0.0,0.0,0.0,0.0,-5.80424,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-51.932,0.0,0.0,0.0,3.258,0.0652,0.53
9.8345,0.35,-0.79,-54.22,-0.43,0.35,0.26,0.0,0.0,10.66987,0.0,0.0,0.0,0.0,0.0,-6.26584,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-51.315,0.0,0.0,0.0,2.905,0.0652,0.97
9.8997,0.35,-0.79,-53.26,-0.43,0.35,0.26,0.0,0.0,10.24806,0.0,0.0,0.0,0.0,0.0,-6.66177,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,-50.7286,0.0,0.0,0.0,2.531,0.0652,0.96
9.9689,0.35,-0.79,-52.64,-0.43,0.35,0.26,0.0,0.0,9.77471,0.0,0.0,0.0,0.0,0.0,-7.00554,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-50.1406,0.0,0.0,0.0,2.499,0.0692,0.62
10.0341,0.43,-0.79,-52.29,-0.43,0.35,0.26,0.0,0.0,9.30944,0.0,0.0,0.0,0.0,0.0,-7.25384,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-49.6199,0.0,0.0,0.0,2.67,0.0652,0.35
10.0993,0.35,-0.79,-51.76,-0.43,0.35,0.26,0.0,0.0,8.83046,0.0,0.0,0.0,0.0,0.0,-7.42612,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-49.1308,0.0,0.0,0.0,2.629,0.0652,0.53
10.1645,0.43,-0.79,-51.15,-0.43,0.35,0.26,0.0,0.0,8.34277,0.0,0.0,0.0,0.0,0.0,-7.52057,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,-48.6736,0.0,0.0,0.0,2.476,0.0652,0.61
10.2297,0.35,-0.79,-50.36,-0.43,0.35,0.26,0.0,0.0,7.85149,0.0,0.0,0.0,0.0,0.0,-7.53621,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,-48.2474,0.0,0.0,0.0,2.113,0.0652,0.79
10.2989,0.35,-0.79,-49.92,-0.43,0.35,0.26,0.0,0.0,7.33189,0.0,0.0,0.0,0.0,0.0,-7.46643,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-47.8278,0.0,0.0,0.0,2.092,0.0692,0.44
10.3641,0.35,-0.79,-49.65,-0.43,0.35,0.26,0.0,0.0,6.84943,0.0,0.0,0.0,0.0,0.0,-7.32001,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-47.4618,0.0,0.0,0.0,2.188,0.0652,0.27
10.4293,0.35,-0.79,-49.3,-0.43,0.35,0.26,0.0,0.0,6.37902,0.0,0.0,0.0,0.0,0.0,-7.09688,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-47.123,0.0,0.0,0.0,2.177,0.0652,0.35
10.4945,0.35,-0.79,-48.86,-0.43,0.35,0.26,0.0,0.0,5.92561,0.0,0.0,0.0,0.0,0.0,-6.79937,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-46.8091,0.0,0.0,0.0,2.051,0.0652,0.44
10.5596,0.35,-0.79,-48.33,-0.43,0.35,0.26,0.0,0.0,5.49458,0.0,0.0,0.0,0.0,0.0,-6.43123,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-46.5179,0.0,0.0,0.0,1.812,0.0651,0.53
10.6289,0.35,-0.79,-47.98,-0.43,0.35,0.26,0.0,0.0,5.0646,0.0,0.0,0.0,0.0,0.0,-5.9656,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-46.2307,0.0,0.0,0.0,1.749,0.0693,0.35
10.694,0.35,-0.79,-47.81,-0.43,0.35,0.26,0.0,0.0,4.69225,0.0,0.0,0.0,0.0,0.0,-5.46376,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-45.9792,0.0,0.0,0.0,1.831,0.0651,0.17
10.7592,0.35,-0.79,-47.54,-0.43,0.35,0.26,0.0,0.0,4.35397,0.0,0.0,0.0,0.0,0.0,-4.90392,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-45.7421,0.0,0.0,0.0,1.798,0.0652,0.27
10.8244,0.35,-0.79,-47.19,-0.43,0.35,0.26,0.0,0.0,4.0539,0.0,0.0,0.0,0.0,0.0,-4.2927,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-45.5167,0.0,0.0,0.0,1.673,0.0652,0.35
10.8896,0.35,-0.79,-46.93,-0.43,0.35,0.26,0.0,0.0,3.79518,0.0,0.0,0.0,0.0,0.0,-3.63649,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-45.3002,0.0,0.0,0.0,1.63,0.0652,0.26
10.959,0.35,-0.79,-46.58,-0.43,0.35,0.26,0.0,0.0,3.56827,0.0,0.0,0.0,0.0,0.0,-2.8963,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-45.0757,0.0,0.0,0.0,1.504,0.0694,0.35
11.0241,0.35,-0.79,-46.58,-0.43,0.35,0.26,0.0,0.0,3.4032,0.0,0.0,0.0,0.0,0.0,-2.17055,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,-44.867,0.0,0.0,0.0,1.713,0.0651,0.0
11.0893,0.35,-0.79,-46.4,-0.43,0.35,0.26,0.0,0.0,3.28601,0.0,0.0,0.0,0.0,0.0,-1.42096,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-44.657,0.0,0.0,0.0,1.743,0.0652,0.18
11.1545,0.35,-0.79,-46.05,-0.43,0.35,0.26,0.0,0.0,3.21823,0.0,0.0,0.0,0.0,0.0,-0.65648,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,-44.4425,0.0,0.0,0.0,1.607,0.0652,0.35
11.2197,0.35,-0.79,-45.79,-0.43,0.35,0.26,0.0,0.0,3.20056,0.0,0.0,0.0,0.0,0.0,0.11488,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-44.2205,0.0,0.0,0.0,1.569,0.0652,0.26
11.289,0.35,-0.79,-45.52,-0.43,0.35,0.26,0.0,0.0,3.23691,0.0,0.0,0.0,0.0,0.0,0.93324,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-43.9724,0.0,0.0,0.0,1.548,0.0693,0.27
11.3542,0.35,-0.79,-45.43,-0.43,0.35,0.26,0.0,0.0,3.32261,0.0,0.0,0.0,0.0,0.0,1.69327,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-43.7245,0.0,0.0,0.0,1.705,0.0652,0.09
11.4194,0.35,-0.79,-45.26,-0.43,0.35,0.26,0.0,0.0,3.45733,0.0,0.0,0.0,0.0,0.0,2.43556,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-43.4596,0.0,0.0,0.0,1.8,0.0652,0.17
11.4846,0.35,-0.79,-44.91,-0.43,0.35,0.26,0.0,0.0,3.63965,0.0,0.0,0.0,0.0,0.0,3.15232,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-43.1751,0.0,0.0,0.0,1.735,0.0652,0.35
11.5498,0.35,-0.79,-44.56,-0.43,0.35,0.26,0.0,0.0,3.86767,0.0,0.0,0.0,0.0,0.0,3.83604,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,-42.8687,0.0,0.0,0.0,1.691,0.0652,0.35
11.619,0.35,-0.79,-44.29,-0.43,0.35,0.26,0.0,0.0,4.15699,0.0,0.0,0.0,0.0,0.0,4.51759,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,-42.517,0.0,0.0,0.0,1.773,0.0692,0.27
11.6841,0.35,-0.79,-44.2,-0.43,0.35,0.26,0.0,0.0,4.47065,0.0,0.0,0.0,0.0,0.0,5.1102,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-42.1584,0.0,0.0,0.0,2.042,0.0651,0.09
11.7493,0.35,-0.79,-43.85,-0.43,0.35,0.26,0.0,0.0,4.82175,0.0,0.0,0.0,0.0,0.0,5.65022,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-41.7714,0.0,0.0,0.0,2.079,0.0652,0.35
11.8145,0.35,-0.79,-43.41,-0.43,0.35,0.26,0.0,0.0,5.20615,0.0,0.0,0.0,0.0,0.0,6.13102,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-41.3551,0.0,0.0,0.0,2.055,0.0652,0.44
11.8796,0.35,-0.79,-42.89,-0.43,0.35,0.26,0.0,0.0,5.61918,0.0,0.0,0.0,0.0,0.0,6.54698,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,-40.9087,0.0,0.0,0.0,1.981,0.0651,0.52
11.9488,0.43,-0.79,-42.45,-0.43,0.35,0.26,0.0,0.0,6.08539,0.0,0.0,0.0,0.0,0.0,6.91405,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-40.3995,0.0,0.0,0.0,2.05,0.0692,0.44
12.0139,0.35,-0.79,-42.27,-0.43,0.35,0.26,0.0,0.0,6.54471,0.0,0.0,0.0,0.0,0.0,7.18494,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-39.8882,0.0,0.0,0.0,2.382,0.0651,0.18
12.0789,0.35,-0.79,-41.83,-0.43,0.35,0.26,0.0,0.0,7.0185,0.0,0.0,0.0,0.0,0.0,7.38051,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,-39.3449,0.0,0.0,0.0,2.485,0.065,0.44
12.144,0.35,-0.79,-41.3,-0.43,0.35,0.26,0.0,0.0,7.50326,0.0,0.0,0.0,0.0,0.0,7.49934,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-38.7701,0.0,0.0,0.0,2.53,0.0651,0.53
12.2091,0.35,-0.79,-40.51,-0.43,0.35,0.26,0.0,0.0,7.99321,0.0,0.0,0.0,0.0,0.0,7.53981,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-38.1641,0.0,0.0,0.0,2.346,0.0651,0.79
12.2788,0.35,-0.79,-39.99,-0.43,0.35,0.26,0.0,0.0,8.51773,0.0,0.0,0.0,0.0,0.0,7.49584,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,-37.4817,0.0,0.0,0.0,2.508,0.0697,0.52
12.3438,0.35,-0.79,-39.63,-0.43,0.35,0.26,0.0,0.0,9.00142,0.0,0.0,0.0,0.0,0.0,7.37391,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,-36.8146,0.0,0.0,0.0,2.815,0.065,0.36
12.4089,0.43,-0.79,-39.11,-0.43,0.35,0.26,0.0,0.0,9.47539,0.0,0.0,0.0,0.0,0.0,7.17481,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,-36.1201,0.0,0.0,0.0,2.99,0.0651,0.52
