time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,u1,u2,u3,u4,u5,u6,q1_cmd,q2_cmd,q3_cmd,q4_cmd,q5_cmd,q6_cmd,track_err,dt,dq
6.2034,0.35,-16.78,-0.61,-0.35,0.35,0.26,0.0,8.04976,0.0,0.0,0.0,0.0,0.0,-7.53942,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-14.416,0.0,0.0,0.0,0.0,2.364,0.0652,0.53
6.2685,0.35,-15.9,-0.61,-0.43,0.35,0.26,0.0,7.55954,0.0,0.0,0.0,0.0,0.0,-7.50801,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,-14.008,0.0,0.0,0.0,0.0,1.892,0.0651,0.88
6.3379,0.43,-15.46,-0.61,-0.35,0.35,0.26,0.0,7.04213,0.0,0.0,0.0,0.0,0.0,-7.38817,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-13.6056,0.0,0.0,0.0,0.0,1.854,0.0694,0.44
6.4031,0.35,-15.11,-0.52,-0.35,0.35,0.26,0.0,6.56628,0.0,0.0,0.0,0.0,0.0,-7.19563,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-13.2562,0.0,0.0,0.0,0.0,1.854,0.0652,0.35
6.4683,0.43,-14.94,-0.52,-0.35,0.35,0.26,0.0,6.10546,0.0,0.0,0.0,0.0,0.0,-6.92768,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,-12.9322,0.0,0.0,0.0,0.0,2.008,0.0652,0.17
6.5335,0.35,-14.41,-0.52,-0.35,0.35,0.26,0.0,5.66449,0.0,0.0,0.0,0.0,0.0,-6.58713,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-12.6321,0.0,0.0,0.0,0.0,1.778,0.0652,0.53
6.5986,0.35,-13.79,-0.52,-0.35,0.35,0.26,0.0,5.24862,0.0,0.0,0.0,0.0,0.0,-6.17822,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-12.354,0.0,0.0,0.0,0.0,1.436,0.0651,0.62
6.6678,0.43,-13.53,-0.52,-0.35,0.35,0.26,0.0,4.83816,0.0,0.0,0.0,0.0,0.0,-5.6729,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-12.0785,0.0,0.0,0.0,0.0,1.452,0.0692,0.26
6.733,0.35,-13.35,-0.52,-0.43,0.35,0.26,0.0,4.48551,0.0,0.0,0.0,0.0,0.0,-5.13541,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-11.8357,0.0,0.0,0.0,0.0,1.514,0.0652,0.18
6.7982,0.35,-13.09,-0.52,-0.35,0.35,0.26,0.0,4.16968,0.0,0.0,0.0,0.0,0.0,-4.54409,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-11.6061,0.0,0.0,0.0,0.0,1.484,0.0652,0.26
6.8635,0.35,-12.83,-0.52,-0.43,0.35,0.26,0.0,3.8936,0.0,0.0,0.0,0.0,0.0,-3.90414,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-11.3862,0.0,0.0,0.0,0.0,1.444,0.0653,0.26
6.9286,0.35,-12.48,-0.52,-0.35,0.35,0.26,0.0,3.66134,0.0,0.0,0.0,0.0,0.0,-3.2253,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-11.1734,0.0,0.0,0.0,0.0,1.307,0.0651,0.35
6.9979,0.35,-12.3,-0.52,-0.43,0.35,0.26,0.0,3.46394,0.0,0.0,0.0,0.0,0.0,-2.4658,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-10.9508,0.0,0.0,0.0,0.0,1.349,0.0693,0.18
7.0632,0.35,-12.12,-0.52,-0.35,0.35,0.26,0.0,3.32705,0.0,0.0,0.0,0.0,0.0,-1.72326,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-10.7415,0.0,0.0,0.0,0.0,1.378,0.0653,0.18
7.1283,0.43,-11.95,-0.52,-0.35,0.35,0.26,0.0,3.23947,0.0,0.0,0.0,0.0,0.0,-0.96496,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-10.5294,0.0,0.0,0.0,0.0,1.421,0.0651,0.17
7.1935,0.35,-11.68,-0.52,-0.35,0.35,0.26,0.0,3.20161,0.0,0.0,0.0,0.0,0.0,-0.1954,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-10.3107,0.0,0.0,0.0,0.0,1.369,0.0652,0.27
7.2587,0.35,-11.42,-0.52,-0.35,0.35,0.26,0.0,3.21404,0.0,0.0,0.0,0.0,0.0,0.57622,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-10.0823,0.0,0.0,0.0,0.0,1.338,0.0652,0.26
7.3279,0.35,-11.16,-0.52,-0.35,0.35,0.26,0.0,3.28208,0.0,0.0,0.0,0.0,0.0,1.38838,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-9.8264,0.0,0.0,0.0,0.0,1.334,0.0692,0.26
7.393,0.35,-10.98,-0.52,-0.35,0.35,0.26,0.0,3.39695,0.0,0.0,0.0,0.0,0.0,2.13764,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-9.5689,0.0,0.0,0.0,0.0,1.411,0.0651,0.18
7.4582,0.43,-10.81,-0.52,-0.43,0.35,0.26,0.0,3.5602,0.0,0.0,0.0,0.0,0.0,2.86566,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-9.293,0.0,0.0,0.0,0.0,1.517,0.0652,0.17
7.5234,0.35,-10.45,-0.43,-0.35,0.35,0.26,0.0,3.76998,0.0,0.0,0.0,0.0,0.0,3.56364,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-8.9956,0.0,0.0,0.0,0.0,1.454,0.0652,0.36
7.5885,0.35,-10.01,-0.43,-0.35,0.35,0.26,0.0,4.02367,0.0,0.0,0.0,0.0,0.0,4.2233,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-8.6756,0.0,0.0,0.0,0.0,1.334,0.0651,0.44
7.6579,0.43,-9.84,-0.43,-0.43,0.35,0.26,0.0,4.33979,0.0,0.0,0.0,0.0,0.0,4.87778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.3061,0.0,0.0,0.0,0.0,1.534,0.0694,0.17
7.7231,0.35,-9.66,-0.43,-0.35,0.35,0.26,0.0,4.67644,0.0,0.0,0.0,0.0,0.0,5.44003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-7.9307,0.0,0.0,0.0,0.0,1.729,0.0652,0.18
7.7883,0.35,-9.31,-0.43,-0.35,0.35,0.26,0.0,5.04793,0.0,0.0,0.0,0.0,0.0,5.94527,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-7.5262,0.0,0.0,0.0,0.0,1.784,0.0652,0.35
7.8535,0.35,-8.87,-0.43,-0.35,0.35,0.26,0.0,5.45035,0.0,0.0,0.0,0.0,0.0,6.3882,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-7.0915,0.0,0.0,0.0,0.0,1.778,0.0652,0.44
7.9187,0.35,-8.34,-0.43,-0.35,0.35,0.26,0.0,5.87949,0.0,0.0,0.0,0.0,0.0,6.76418,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-6.6257,0.0,0.0,0.0,0.0,1.714,0.0652,0.53
7.9879,0.35,-7.91,-0.43,-0.43,0.35,0.26,0.0,6.35917,0.0,0.0,0.0,0.0,0.0,7.08561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0964,0.0,0.0,0.0,0.0,1.814,0.0692,0.43
8.053,0.35,-7.55,-0.43,-0.35,0.35,0.26,0.0,6.82821,0.0,0.0,0.0,0.0,0.0,7.3117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.5652,0.0,0.0,0.0,0.0,1.985,0.0651,0.36
8.1182,0.35,-7.2,-0.43,-0.35,0.35,0.26,0.0,7.31024,0.0,0.0,0.0,0.0,0.0,7.46157,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-5.0018,0.0,0.0,0.0,0.0,2.198,0.0652,0.35
8.1834,0.35,-6.67,-0.43,-0.35,0.35,0.26,0.0,7.7995,0.0,0.0,0.0,0.0,0.0,7.53324,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-4.4065,0.0,0.0,0.0,0.0,2.263,0.0652,0.53
8.2486,0.35,-5.8,-0.43,-0.35,0.35,0.26,0.0,8.29086,0.0,0.0,0.0,0.0,0.0,7.52597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.781,0.0,0.0,0.0,0.0,2.019,0.0652,0.87
8.3181,0.35,-5.18,-0.43,-0.35,0.35,0.26,0.0,8.81114,0.0,0.0,0.0,0.0,0.0,7.43139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0816,0.0,0.0,0.0,0.0,2.098,0.0695,0.62
8.3833,0.35,-4.83,-0.35,-0.35,0.35,0.26,0.0,9.29057,0.0,0.0,0.0,0.0,0.0,7.26218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.3962,0.0,0.0,0.0,0.0,2.434,0.0652,0.35
8.4485,0.43,-4.3,-0.43,-0.35,0.35,0.26,0.0,9.75648,0.0,0.0,0.0,0.0,0.0,7.01687,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,-1.6847,0.0,0.0,0.0,0.0,2.615,0.0652,0.53
8.5136,0.35,-3.69,-0.43,-0.43,0.35,0.26,0.0,10.2033,0.0,0.0,0.0,0.0,0.0,6.69857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.949,0.0,0.0,0.0,0.0,2.741,0.0651,0.61
8.5788,0.35,-2.37,-0.35,-0.35,0.35,0.26,0.0,10.62774,0.0,0.0,0.0,0.0,0.0,6.30963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1908,0.0,0.0,0.0,0.0,2.179,0.0652,1.32
8.6479,0.35,-1.66,-0.35,-0.35,0.35,0.26,0.0,11.04742,0.0,0.0,0.0,0.0,0.0,5.82535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6341,0.0,0.0,0.0,0.0,2.294,0.0691,0.71
8.7131,0.35,-1.23,-0.35,-0.35,0.35,0.26,0.0,11.4106,0.0,0.0,0.0,0.0,0.0,5.30544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4293,0.0,0.0,0.0,0.0,2.659,0.0652,0.43
8.7783,0.43,-0.61,-0.43,-0.35,0.35,0.26,0.0,11.73804,0.0,0.0,0.0,0.0,0.0,4.72991,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.2389,0.0,0.0,0.0,0.0,2.849,0.0652,0.62
8.8435,0.35,0.17,-0.35,-0.35,0.35,0.26,0.0,12.0263,0.0,0.0,0.0,0.0,0.0,4.10483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0596,0.0,0.0,0.0,0.0,2.89,0.0652,0.78
8.9086,0.35,1.58,-0.17,-0.35,0.35,0.26,0.0,12.27203,0.0,0.0,0.0,0.0,0.0,3.43777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8874,0.0,0.0,0.0,0.0,2.307,0.0651,1.41
8.9779,0.35,2.46,0.0,-0.35,0.35,0.26,0.0,12.48451,0.0,0.0,0.0,0.0,0.0,2.68839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.7727,0.0,0.0,0.0,0.0,2.313,0.0693,0.88
9.043,0.43,3.07,0.17,-0.26,0.35,0.26,0.0,12.63579,0.0,0.0,0.0,0.0,0.0,1.95526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6055,0.0,0.0,0.0,0.0,2.535,0.0651,0.61
9.1081,0.35,3.6,0.26,-0.17,0.35,0.26,0.0,12.73864,0.0,0.0,0.0,0.0,0.0,1.20171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4376,0.0,0.0,0.0,0.0,2.838,0.0651,0.53
9.1733,0.43,4.48,-0.17,-0.26,0.35,0.26,0.0,12.79203,0.0,0.0,0.0,0.0,0.0,0.43442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.2642,0.0,0.0,0.0,0.0,2.784,0.0652,0.88
9.2384,0.35,5.8,0.17,-0.35,0.35,0.26,0.0,12.79522,0.0,0.0,0.0,0.0,0.0,-0.33624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0811,0.0,0.0,0.0,0.0,2.281,0.0651,1.32
9.3079,0.35,6.94,0.35,-0.17,0.35,0.26,0.0,12.74336,0.0,0.0,0.0,0.0,0.0,-1.15492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.9398,0.0,0.0,0.0,0.0,2.0,0.0695,1.14
9.3731,0.35,7.47,0.43,0.08,0.17,0.26,0.0,12.64333,0.0,0.0,0.0,0.0,0.0,-1.91062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.7305,0.0,0.0,0.0,0.0,2.26,0.0652,0.53
9.4383,0.43,7.82,0.35,0.08,0.35,0.26,0.0,12.49465,0.0,0.0,0.0,0.0,0.0,-2.64629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5033,0.0,0.0,0.0,0.0,2.683,0.0652,0.35
9.5035,0.43,8.61,-0.08,-0.26,0.35,0.26,0.0,12.29886,0.0,0.0,0.0,0.0,0.0,-3.35424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.2558,0.0,0.0,0.0,0.0,2.646,0.0652,0.79
9.5686,0.35,10.19,0.43,0.0,0.35,0.26,0.0,12.05842,0.0,0.0,0.0,0.0,0.0,-4.02603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.9851,0.0,0.0,0.0,0.0,1.795,0.0651,1.58
9.638,0.26,11.16,0.52,0.08,0.17,0.26,0.0,11.75548,0.0,0.0,0.0,0.0,0.0,-4.69571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.7343,0.0,0.0,0.0,0.0,1.574,0.0694,0.97
9.7032,0.35,11.6,0.43,0.08,0.26,0.26,0.0,11.43017,0.0,0.0,0.0,0.0,0.0,-5.27421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.4106,0.0,0.0,0.0,0.0,1.811,0.0652,0.44
9.7682,0.43,11.95,0.35,0.08,0.35,0.26,0.0,11.07008,0.0,0.0,0.0,0.0,0.0,-5.79592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0571,0.0,0.0,0.0,0.0,2.107,0.065,0.35
9.8333,0.43,12.65,0.43,0.08,0.35,0.26,0.0,10.67739,0.0,0.0,0.0,0.0,0.0,-6.25792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.6739,0.0,0.0,0.0,0.0,2.024,0.0651,0.7
9.8985,0.35,13.88,0.43,0.08,0.17,0.26,0.0,10.25605,0.0,0.0,0.0,0.0,0.0,-6.6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.2604,0.0,0.0,0.0,0.0,1.38,0.0652,1.23
9.9679,0.35,14.41,0.43,0.08,0.26,0.26,0.0,9.78171,0.0,0.0,0.0,0.0,0.0,-7.00116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.8505,0.0,0.0,0.0,0.0,1.441,0.0694,0.53
10.0329,0.35,14.76,0.43,0.08,0.35,0.26,0.0,9.31815,0.0,0.0,0.0,0.0,0.0,-7.24995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.371,0.0,0.0,0.0,0.0,1.611,0.065,0.35
10.0981,0.43,15.29,0.43,0.08,0.35,0.26,0.0,8.83937,0.0,0.0,0.0,0.0,0.0,-7.42365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.8604,0.0,0.0,0.0,0.0,1.57,0.0652,0.53
10.1633,0.35,15.9,0.43,0.08,0.35,0.26,0.0,8.35179,0.0,0.0,0.0,0.0,0.0,-7.51955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.3181,0.0,0.0,0.0,0.0,1.418,0.0652,0.61
10.2285,0.35,16.78,0.43,0.17,0.17,0.26,0.0,7.86053,0.0,0.0,0.0,0.0,0.0,-7.53664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.7449,0.0,0.0,0.0,0.0,0.965,0.0652,0.88
10.2979,0.35,17.22,0.43,0.17,0.17,0.26,0.0,7.33935,0.0,0.0,0.0,0.0,0.0,-7.46807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.1662,0.0,0.0,0.0,0.0,0.946,0.0694,0.44
10.3631,0.35,17.75,0.43,0.17,0.17,0.26,0.0,6.85675,0.0,0.0,0.0,0.0,0.0,-7.32284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.5325,0.0,0.0,0.0,0.0,0.783,0.0652,0.53
10.4283,0.35,18.28,0.43,0.17,0.17,0.26,0.0,6.38612,0.0,0.0,0.0,0.0,0.0,-7.10087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8719,0.0,0.0,0.0,0.0,0.592,0.0652,0.53
10.4934,0.35,18.72,0.43,0.17,0.17,0.26,0.0,5.93309,0.0,0.0,0.0,0.0,0.0,-6.80499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.1862,0.0,0.0,0.0,0.0,0.466,0.0651,0.44
10.5586,0.43,19.42,0.43,0.17,0.17,0.26,0.0,5.50101,0.0,0.0,0.0,0.0,0.0,-6.4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.4777,0.0,0.0,0.0,0.0,0.43,0.0652,0.7
10.6279,0.35,19.86,0.43,0.17,0.17,0.26,0.0,5.07057,0.0,0.0,0.0,0.0,0.0,-5.97284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.7652,0.0,0.0,0.0,0.0,0.43,0.0693,0.44
10.6931,0.35,20.03,0.52,0.17,0.17,0.26,0.0,4.69717,0.0,0.0,0.0,0.0,0.0,-5.4711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0174,0.0,0.0,0.0,0.0,0.52,0.0652,0.17
10.7583,0.43,20.12,0.52,0.17,0.17,0.26,0.0,4.35839,0.0,0.0,0.0,0.0,0.0,-4.91202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.2547,0.0,0.0,0.0,0.0,0.52,0.0652,0.09
10.8235,0.43,20.47,0.52,0.17,0.17,0.26,0.0,4.05777,0.0,0.0,0.0,0.0,0.0,-4.30146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.4801,0.0,0.0,0.0,0.0,0.52,0.0652,0.35
10.8886,0.35,20.83,0.52,0.26,0.17,0.26,0.0,3.79882,0.0,0.0,0.0,0.0,0.0,-3.64686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.6967,0.0,0.0,0.0,0.0,0.52,0.0651,0.36
10.9579,0.43,21.09,0.52,0.26,0.17,0.26,0.0,3.57146,0.0,0.0,0.0,0.0,0.0,-2.90833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.9209,0.0,0.0,0.0,0.0,0.52,0.0693,0.26
11.0231,0.35,21.26,0.52,0.26,0.17,0.26,0.0,3.40538,0.0,0.0,0.0,0.0,0.0,-2.18189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.1297,0.0,0.0,0.0,0.0,0.52,0.0652,0.17
11.0883,0.35,21.44,0.52,0.35,0.17,0.26,0.0,3.28744,0.0,0.0,0.0,0.0,0.0,-1.43259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.3397,0.0,0.0,0.0,0.0,0.52,0.0652,0.18
11.1535,0.35,21.7,0.52,0.35,0.17,0.26,0.0,3.21889,0.0,0.0,0.0,0.0,0.0,-0.66828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.5541,0.0,0.0,0.0,0.0,0.52,0.0652,0.26
11.2187,0.35,21.97,0.52,0.35,0.17,0.26,0.0,3.20045,0.0,0.0,0.0,0.0,0.0,0.10304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.7761,0.0,0.0,0.0,0.0,0.52,0.0652,0.27
11.2879,0.43,22.14,0.52,0.35,0.17,0.26,0.0,3.23589,0.0,0.0,0.0,0.0,0.0,0.92031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0236,0.0,0.0,0.0,0.0,0.52,0.0692,0.17
11.3531,0.35,22.32,0.52,0.35,0.17,0.26,0.0,3.32075,0.0,0.0,0.0,0.0,0.0,1.68057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.2712,0.0,0.0,0.0,0.0,0.52,0.0652,0.18
11.4183,0.35,22.5,0.52,0.35,0.17,0.26,0.0,3.45465,0.0,0.0,0.0,0.0,0.0,2.42322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5357,0.0,0.0,0.0,0.0,0.52,0.0652,0.18
11.4835,0.43,22.76,0.52,0.43,0.17,0.26,0.0,3.63619,0.0,0.0,0.0,0.0,0.0,3.14048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.8197,0.0,0.0,0.0,0.0,0.52,0.0652,0.26
11.5487,0.35,23.2,0.52,0.43,0.17,0.26,0.0,3.86346,0.0,0.0,0.0,0.0,0.0,3.82482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.1258,0.0,0.0,0.0,0.0,0.52,0.0652,0.44
11.6179,0.43,23.46,0.52,0.35,0.17,0.26,0.0,4.15203,0.0,0.0,0.0,0.0,0.0,4.50715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.4772,0.0,0.0,0.0,0.0,0.52,0.0692,0.26
11.683,0.35,23.64,0.52,0.43,0.17,0.26,0.0,4.46503,0.0,0.0,0.0,0.0,0.0,5.10062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.8348,0.0,0.0,0.0,0.0,0.52,0.0651,0.18
11.7481,0.35,23.99,0.52,0.35,0.17,0.26,0.0,4.81497,0.0,0.0,0.0,0.0,0.0,5.6408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.2212,0.0,0.0,0.0,0.0,0.52,0.0651,0.35
11.8133,0.35,24.34,0.52,0.35,0.08,0.26,0.0,5.1988,0.0,0.0,0.0,0.0,0.0,6.12274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.637,0.0,0.0,0.0,0.0,0.52,0.0652,0.35
11.8785,0.35,24.87,0.52,0.35,0.08,0.26,0.0,5.61198,0.0,0.0,0.0,0.0,0.0,6.54051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0838,0.0,0.0,0.0,0.0,0.52,0.0652,0.53
11.9476,0.43,25.22,0.52,0.35,0.08,0.26,0.0,6.0771,0.0,0.0,0.0,0.0,0.0,6.90837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.5914,0.0,0.0,0.0,0.0,0.52,0.0691,0.35
12.0128,0.35,25.57,0.52,0.43,0.08,0.26,0.0,6.53681,0.0,0.0,0.0,0.0,0.0,7.18098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.1029,0.0,0.0,0.0,0.0,0.533,0.0652,0.35
12.0779,0.43,26.01,0.52,0.35,0.08,0.26,0.0,7.01112,0.0,0.0,0.0,0.0,0.0,7.37808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.6463,0.0,0.0,0.0,0.0,0.636,0.0651,0.44
12.1431,0.43,26.45,0.52,0.43,0.08,0.26,0.0,7.49651,0.0,0.0,0.0,0.0,0.0,7.49823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.2215,0.0,0.0,0.0,0.0,0.772,0.0652,0.44
12.2082,0.35,27.24,0.52,0.35,0.08,0.26,0.0,7.98643,0.0,0.0,0.0,0.0,0.0,7.53979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.8279,0.0,0.0,0.0,0.0,0.588,0.0651,0.79
12.2778,0.43,27.86,0.52,0.35,0.08,0.26,0.0,8.51023,0.0,0.0,0.0,0.0,0.0,7.4971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.5085,0.0,0.0,0.0,0.0,0.648,0.0696,0.62
12.3429,0.35,28.21,0.52,0.43,0.08,0.26,0.0,8.99478,0.0,0.0,0.0,0.0,0.0,7.37612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.1759,0.0,0.0,0.0,0.0,0.966,0.0651,0.35
12.4081,0.35,28.65,0.52,0.35,0.08,0.26,0.0,9.46965,0.0,0.0,0.0,0.0,0.0,7.17772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.871,0.0,0.0,0.0,0.0,1.221,0.0652,0.44
12.4732,0.43,29.26,0.52,0.35,0.08,0.26,0.0,9.92843,0.0,0.0,0.0,0.0,0.0,6.90457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.5917,0.0,0.0,0.0,0.0,1.332,0.0651,0.61
